ID,Z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,lgOH_MEDIAN_T04,logMstar_S16,logSFR_SED_S16
761231,0.0375714,19.474323,17.931255,17.16361,16.777475,16.57714,-99.9,9.779,-1.578
804895,0.0375668,18.893509,16.420883,15.638744,15.141964,14.796987,-99.9,10.496,-0.881
761010,0.0375651,18.8423,17.369698,16.618092,16.248177,16.073772,-99.9,9.857,-0.564
730517,0.0375649,17.14192,15.310927,14.477653,14.064852,13.800309,-99.9,10.923,-1.506
640514,0.0375644,20.607464,18.490685,17.683388,17.352367,17.146013,-99.9,9.469,-1.276
761218,0.0375635,19.385593,17.712198,16.881262,16.499456,16.221052,-99.9,9.934,-1.379
159335,0.0375612,20.356194,18.50373,17.76976,17.397463,16.973063,-99.9,9.605,-1.381
648921,0.0375591,18.551603,17.012941,16.186745,15.791955,15.538515,-99.9,10.256,-0.555
30000,0.0375579,18.831131,17.262194,16.456955,16.007395,15.742965,-99.9,10.156,-0.659
403184,0.0375542,19.974356,18.004885,17.223253,16.846495,16.61929,-99.9,9.698,-1.439
763093,0.0375537,18.071392,16.032656,15.219681,14.805587,14.605612,-99.9,10.673,-1.976
761763,0.0375488,20.15951,18.57061,17.860317,17.516039,17.290712,-99.9,9.301,-0.982
121762,0.0375467,19.017475,17.388657,16.572836,16.199564,15.906886,-99.9,10.081,-2.769
739069,0.037546,18.77935,16.984526,16.202974,15.784186,15.514117,-99.9,9.972,-1.261
584544,0.037546,17.980272,16.555944,16.02136,15.678339,15.428845,-99.9,10.348,-0.214
648016,0.0375456,17.547146,15.6898575,14.820283,14.401829,14.100897,-99.9,10.773,-0.785
595481,0.0375392,17.058123,15.720094,15.443286,15.049002,15.053652,-99.9,10.362,0.435
878391,0.0375217,18.585884,17.020382,16.302752,15.919686,15.648452,-99.9,10.128,-0.551
159550,0.0375182,17.705471,16.20526,15.466003,15.096184,14.798817,-99.9,10.441,0.026
847848,0.0375169,17.857922,16.538034,15.870354,15.523703,15.255063,-99.9,10.23,-0.057
704234,0.0375122,17.585829,15.945004,15.164337,14.766132,14.508087,-99.9,10.694,-0.412
761670,0.0375114,19.052065,17.184057,16.43471,16.086765,15.9226,-99.9,9.928,-0.45
30054,0.037511,19.55277,17.910099,17.222387,16.924023,16.688496,-99.9,9.522,-0.61
397154,0.037511,17.481882,15.600229,14.75308,14.339557,14.0655575,-99.9,10.815,-0.698
763124,0.0375092,18.3077,16.536934,15.648427,15.209348,14.882856,-99.9,10.475,-0.964
900852,0.0375091,16.750565,15.188416,14.541046,14.18602,13.933929,-99.9,10.945,0.173
827810,0.037507,17.675995,16.267359,15.537071,15.163355,14.872804,-99.9,10.532,0.056
631958,0.0375066,18.618856,16.83738,15.995173,15.602406,15.306044,-99.9,10.306,-2.625
761024,0.0374975,18.138987,16.416168,15.729983,15.38458,15.127114,-99.9,10.196,0.328
637955,0.0374959,18.811356,17.160576,16.445936,16.103765,15.849533,-99.9,9.811,-0.05
900785,0.0374947,16.371145,14.473106,13.680376,13.259695,13.040693,-99.9,11.155,0.362
160474,0.0374926,18.315731,16.615742,15.756157,15.327587,15.021386,-99.9,10.465,-1.565
908652,0.0374912,19.464027,17.923998,17.2134,16.891087,16.561241,-99.9,9.604,-0.305
762383,0.0374902,17.945522,16.123924,15.282599,14.878513,14.61063,-99.9,10.61,-2.073
266486,0.0374898,16.624105,15.384682,14.872772,14.56014,14.383908,-99.9,10.594,0.723
864607,0.0374888,19.326414,17.74304,17.032417,16.686079,16.447365,-99.9,9.606,-0.383
160646,0.0374858,17.215391,15.524222,14.729288,14.331959,14.091316,-99.9,10.83,0.386
30005,0.0374844,20.183811,18.340452,17.540945,17.176453,16.908926,-99.9,9.642,-1.825
648333,0.0374812,18.076365,16.391247,15.580938,15.144116,14.874313,-99.9,10.507,-0.026
123488,0.0374758,18.414948,16.856258,16.09796,15.721917,15.461182,-99.9,10.172,-2.204
783159,0.0374702,17.83679,16.498713,16.015171,15.74057,15.627514,-99.9,9.982,-0.039
760976,0.0374674,18.963135,17.31228,16.57665,16.241941,15.987991,-99.9,9.854,-0.646
595099,0.0374571,17.99193,16.16608,15.335791,14.921462,14.633382,-99.9,10.573,-2.077
590262,0.0374541,18.87244,17.649345,17.173458,16.86779,16.749317,-99.9,9.796,-0.446
648046,0.0374385,19.020937,18.033453,17.56969,17.348852,17.057028,-99.9,9.283,-0.448
645963,0.0374371,17.355738,15.439249,14.528837,14.07934,13.746553,-99.9,10.968,-0.579
635138,0.0374291,18.53194,16.959461,16.129871,15.740439,15.423056,-99.9,10.235,-0.924
633054,0.0374282,19.594667,18.054558,17.662209,17.463896,17.397608,-99.9,9.326,-0.735
900091,0.037423,19.05501,17.488409,16.719152,16.376324,16.100286,-99.9,9.885,-0.356
745142,0.0374209,17.964367,16.485434,15.890333,15.600545,15.376336,-99.9,10.372,-0.318
272969,0.0374154,19.566185,17.949167,17.187576,16.84332,16.538792,-99.9,9.786,-2.82
761568,0.0374149,18.669117,16.896376,16.056042,15.660936,15.362319,-99.9,10.244,-2.236
647649,0.0374121,18.221508,16.515587,15.71704,15.333547,15.0431185,-99.9,10.464,-1.58
397246,0.0374093,17.884918,16.10301,15.287389,14.881815,14.603355,-99.9,10.613,-2.211
760915,0.0374086,19.59752,16.738409,15.70081,15.286351,15.032268,-99.9,10.804,0.041
783785,0.0374081,17.72492,16.075186,15.285933,14.898527,14.621705,-99.9,10.554,-0.901
739197,0.0374072,19.403925,17.691149,16.903854,16.526236,16.304707,-99.9,9.798,-1.218
736512,0.0374072,17.308596,15.639583,14.846007,14.462969,14.231127,-99.9,10.645,0.29
608617,0.0374065,18.234858,16.711819,15.973004,15.591947,15.397015,-99.9,10.362,-0.083
646240,0.0374035,19.696817,18.111034,17.407696,17.11329,16.81662,-99.9,9.345,-0.378
647670,0.0374026,18.694304,17.119545,16.148535,15.794134,15.45555,-99.9,10.219,-1.005
761440,0.037402,18.184381,16.402887,15.641634,15.287118,15.004693,-99.9,10.401,-2.515
761439,0.0374009,18.978363,16.905048,16.075378,15.724007,15.87119,-99.9,10.006,-0.732
606178,0.0374007,18.006641,16.2725,15.4513235,15.049013,14.82416,-99.9,10.434,-0.547
159699,0.037399,17.890068,15.927564,15.073994,14.619565,14.33254,-99.9,10.747,-0.48
121135,0.0373983,19.574219,17.879614,16.991022,16.557615,16.18032,-99.9,10.027,-0.683
541781,0.0373979,16.849535,15.287555,14.513599,14.108212,13.844228,-99.9,10.974,0.318
158933,0.0373977,18.24591,16.319841,15.450065,15.035668,14.703298,-99.9,10.566,-1.331
732932,0.0373974,19.226797,17.822517,17.306562,16.9716,16.697525,-99.9,9.51,-0.409
334604,0.0373895,17.345484,15.744986,15.036908,14.650245,14.436944,-99.9,10.701,0.149
807076,0.0373869,18.132818,16.606401,16.164783,16.006163,15.930735,-99.9,10.06,-0.176
130005,0.0373859,20.196266,18.871647,18.31531,17.9902,18.048254,-99.9,9.384,-0.648
760997,0.0373815,18.636953,16.889729,16.012482,15.564193,15.235974,-99.9,10.33,-0.565
159284,0.0373795,18.289165,16.466156,15.645178,15.261583,14.941203,-99.9,10.4,-0.51
590375,0.0373701,18.441593,16.73132,15.931961,15.555728,15.267918,-99.9,10.253,-0.317
768909,0.0373671,18.906385,17.429243,16.660192,16.274435,15.9847,-99.9,10.045,-0.658
553888,0.0373666,18.552229,17.717293,17.417889,17.208735,17.722898,-99.9,9.191,-0.49
121830,0.0373642,17.798073,16.705576,16.296146,15.98937,16.231491,-99.9,9.964,-0.198
595122,0.0373606,17.79398,16.573256,16.187204,15.967207,16.010744,-99.9,9.753,-0.047
595356,0.0373592,19.414885,18.110033,17.631523,17.283342,17.696922,-99.9,9.34,-0.609
640962,0.0373564,17.477413,15.762046,14.874994,14.423319,14.108804,-99.9,10.906,-2.047
640256,0.0373435,18.193005,16.425215,15.578077,15.15098,14.851652,-99.9,10.55,-1.059
763013,0.0373426,19.09189,17.340704,16.50665,16.1143,15.872279,-99.9,10.091,-2.366
108384,0.0373423,19.105099,17.478956,16.659145,16.221931,15.973869,-99.9,10.078,-0.453
922121,0.0373335,17.753933,16.365288,15.8564005,15.670549,15.486424,-99.9,10.096,0.029
727982,0.0373326,19.418673,18.178366,17.703968,17.60783,17.54194,-99.9,9.35,-0.731
730554,0.0373314,18.514915,16.969091,16.262272,15.937454,15.659042,-99.9,10.122,-2.669
266494,0.0373305,18.122726,16.297098,15.44978,15.039732,14.742111,-99.9,10.51,-1.113
801704,0.0373282,19.633858,17.96996,17.45019,17.108677,16.798609,-99.9,9.176,-0.52
922198,0.0373241,17.973543,15.996531,15.115864,14.692341,14.393059,-99.9,10.661,-0.867
403197,0.0373235,17.931452,15.051661,14.132871,13.666335,13.517994,-99.9,10.971,-0.735
640210,0.0373155,18.75769,17.166079,16.369326,15.996419,15.719006,-99.9,10.059,-0.21
907400,0.0373155,17.343079,15.623823,14.8486,14.434752,14.149056,-99.9,10.726,0.076
647299,0.0373153,19.218542,17.428337,16.632645,16.230768,15.938176,-99.9,10.029,-2.26
778641,0.0373139,18.736732,17.09443,16.354118,15.963404,15.694676,-99.9,10.032,-0.485
159896,0.0373036,19.41447,17.940672,17.22069,16.87929,16.75718,-99.9,9.525,-0.468
804945,0.0373018,18.379667,16.618319,15.812251,15.42006,15.166175,-99.9,10.338,-1.887
647341,0.0373016,21.439695,18.541647,17.765259,17.42696,17.005306,-99.9,9.595,-1.192
583948,0.0372997,18.922459,17.631027,17.21087,16.965,17.104544,-99.9,9.136,-0.143
763115,0.0372962,19.316027,17.753012,16.988745,16.62871,16.41114,-99.9,9.733,-1.101
851724,0.0372948,17.762089,16.572636,16.14443,15.910019,15.941634,-99.9,9.998,-0.062
738984,0.037291,17.060417,15.32669,14.638118,14.293962,14.0330105,-99.9,10.919,0.346
646204,0.0372859,17.383907,16.091864,15.511897,15.218381,15.03817,-99.9,10.354,0.034
849454,0.0372817,19.407154,17.971027,17.299776,16.950397,16.91702,-99.9,9.559,-0.665
900850,0.0372787,18.473877,16.929762,16.1497,15.709331,15.454473,-99.9,10.361,-0.32
646229,0.0372731,18.750036,17.143637,16.307243,15.870394,15.533716,-99.9,10.254,-2.878
585380,0.0372722,16.918404,15.378761,14.825618,14.572639,14.584205,-99.9,10.919,0.541
888912,0.0372679,17.905073,16.8692,16.447124,16.164213,16.050577,-99.9,9.79,-0.283
609140,0.0372672,17.503515,15.9486885,15.233811,14.891272,14.659386,-99.9,10.351,0.294
736520,0.0372659,18.839264,17.44574,16.770933,16.433939,16.235783,-99.9,9.777,-0.536
637831,0.0372651,19.016079,17.926607,17.410051,17.245054,17.28987,-99.9,9.243,-0.496
159618,0.0372628,19.255083,17.60406,16.662842,16.207912,15.8670025,-99.9,10.13,-0.845
528065,0.0372604,17.909391,16.459291,16.04576,15.705756,15.7074,-99.9,10.085,-0.042
646083,0.0372586,19.614983,17.88479,17.121075,16.752815,16.516548,-99.9,9.63,-0.59
646602,0.0372542,19.442837,17.709726,16.97933,16.594913,16.326973,-99.9,9.883,-2.47
590869,0.0372533,17.381147,15.746153,15.015631,14.675582,14.429009,-99.9,10.609,-1.903
727958,0.037246,17.873499,16.360485,15.6057825,15.206147,14.962293,-99.9,10.644,0.223
761742,0.0372427,18.060463,16.477348,15.662275,15.276133,15.042947,-99.9,10.334,-0.341
595249,0.0372407,18.426685,16.938328,16.41256,16.128082,16.000526,-99.9,9.906,-0.415
159444,0.0372393,20.300377,18.501507,17.666374,17.292976,16.988739,-99.9,9.578,-1.87
763043,0.0372348,19.847872,18.200071,17.42608,17.067888,16.822681,-99.9,9.612,-1.462
108426,0.0372308,18.427156,17.367182,17.112242,17.04184,17.33735,-99.9,9.38,-0.284
593659,0.0372283,18.12217,16.316168,15.513132,15.124727,14.802171,-99.9,10.527,-1.721
783465,0.0372262,18.268854,16.660969,15.974367,15.612,15.520296,-99.9,10.163,-0.802
637946,0.0372243,17.262077,15.572055,14.780889,14.373331,14.095793,-99.9,10.857,0.167
595066,0.0372232,19.438755,17.765478,16.96807,16.590305,16.312311,-99.9,9.675,-0.529
787351,0.0372222,16.072432,15.024076,14.571709,14.265007,14.109392,-99.9,10.633,0.407
159791,0.0372162,19.22757,17.32081,16.536741,16.157307,15.888907,-99.9,10.095,-2.844
899396,0.0372145,18.51174,16.86937,16.085205,15.686812,15.378132,-99.9,10.261,-0.321
588409,0.0372143,17.463978,15.754789,14.931494,14.391214,14.201617,-99.9,10.692,-0.009
608622,0.0372134,20.49174,18.201567,17.45646,17.13793,17.02659,-99.9,9.456,-0.623
642024,0.0372099,20.134308,18.261965,17.484669,17.114964,16.82006,-99.9,9.572,-0.574
633723,0.0372098,18.860611,18.085272,17.823074,17.506435,17.475452,-99.9,9.187,-0.711
272748,0.037208,17.600906,15.848932,15.059542,14.6668215,14.376552,-99.9,10.665,-0.396
137007,0.0372075,17.709364,15.812702,14.937058,14.510479,14.20158,-99.9,10.746,-0.768
647675,0.0372052,17.120138,15.321959,14.503191,14.086463,13.863765,-99.9,10.98,0.111
761006,0.0372049,19.515667,17.509968,16.788244,16.396133,16.146902,-99.9,9.95,-0.723
768882,0.0372003,19.512238,18.073265,17.359232,17.03636,16.805696,-99.9,9.603,-0.66
823622,0.0372003,18.96463,18.075106,17.612041,17.696762,19.9958,-99.9,9.163,-0.564
593841,0.0371992,17.777431,15.99814,15.173219,14.7754545,14.496662,-99.9,10.603,-1.939
122446,0.0371984,17.70778,15.900992,15.081618,14.651188,14.344279,-99.9,10.698,-1.246
582207,0.0371929,18.901247,17.542477,16.791714,16.431677,16.13676,-99.9,9.852,-0.359
585566,0.0371887,18.759205,17.565067,17.203022,16.950369,16.884401,-99.9,9.514,-0.527
645607,0.0371882,18.973742,17.503326,16.731272,16.306318,15.9640045,-99.9,10.077,-0.89
26290,0.0371826,16.94205,15.548496,14.968065,14.684094,14.572486,-99.9,10.595,0.245
632054,0.0371781,18.372425,16.886799,16.21492,15.860655,15.626394,-99.9,10.065,-0.247
159649,0.0371775,18.737661,17.002638,16.114115,15.680477,15.3937645,-99.9,10.356,-0.572
900426,0.0371765,17.962593,16.748476,16.145012,15.812366,15.673135,-99.9,10.034,-0.149
720148,0.0371763,19.249094,17.758766,17.046408,16.697191,16.445927,-99.9,9.73,-0.703
637733,0.0371761,20.423424,18.084429,17.391312,17.139563,16.858889,-99.9,9.659,-0.826
704185,0.0371749,17.647047,16.522314,16.044313,15.775322,15.592856,-99.9,10.027,-0.323
339738,0.037174,17.828587,16.135086,15.248819,14.758832,14.3806925,-99.9,10.768,0.355
645595,0.0371721,19.159582,17.85236,17.11173,16.728928,16.521412,-99.9,9.907,-0.609
590120,0.0371707,20.12383,18.280397,17.540796,17.207844,16.912449,-99.9,9.499,-0.91
849387,0.0371702,17.493305,15.603901,14.734833,14.32392,14.041452,-99.9,10.809,-1.633
925546,0.0371684,17.696781,15.783466,14.847424,14.395856,14.0447,-99.9,10.854,-1.376
849279,0.0371683,19.107525,17.72528,16.986618,16.609903,16.320854,-99.9,9.802,-0.645
919467,0.0371679,19.535635,17.689735,16.942171,16.590078,16.451317,-99.9,9.831,-0.598
761464,0.0371632,20.481274,18.438133,17.696121,17.33083,17.14711,-99.9,9.577,-1.709
630808,0.037159,18.489883,16.810028,16.012783,15.62282,15.367164,-99.9,10.205,-0.254
925550,0.0371588,18.921917,17.380922,16.579794,16.219273,15.891909,-99.9,9.971,-0.501
768829,0.0371555,19.214659,17.679827,16.929998,16.567541,16.341797,-99.9,9.815,-0.576
732970,0.0371543,19.221443,17.430424,16.65595,16.301214,16.047834,-99.9,9.943,-1.129
136707,0.0371541,20.11046,18.391972,17.599642,17.208055,16.896881,-99.9,9.564,-0.856
614266,0.0371532,18.81304,17.209637,16.987623,16.693615,16.753431,-99.9,9.478,-0.431
848020,0.0371493,20.353502,18.646696,17.92471,17.52071,17.384472,-99.9,9.326,-1.001
802676,0.0371469,17.5717,15.896534,15.199495,14.868353,14.622082,-99.9,10.261,0.376
802715,0.0371446,16.819263,14.880368,14.02803,13.625018,13.384886,-99.9,11.136,0.552
548783,0.0371406,18.27328,17.03775,16.155054,15.674793,15.351157,-99.9,10.409,-0.069
160290,0.0371359,16.541859,14.7809725,13.97923,13.560558,13.293227,-99.9,11.077,0.381
126511,0.0371319,17.388735,15.981979,15.478234,15.177798,15.12105,-99.9,10.292,0.073
763292,0.0371304,18.013155,16.530684,15.793934,15.429616,15.1363125,-99.9,10.424,-0.367
642019,0.0371275,19.112171,17.891245,17.334734,17.03486,16.930351,-99.9,9.424,-0.48
584017,0.0371268,18.366295,16.666424,15.84238,15.450863,15.156236,-99.9,10.312,-1.304
733036,0.0371194,18.757702,17.414383,16.710577,16.430271,16.527473,-99.9,9.914,-0.747
900704,0.0371164,18.953894,18.430298,17.790987,17.593716,17.914577,-99.9,9.15,-0.066
768241,0.037114,18.837084,17.111376,16.317368,15.932789,15.638309,-99.9,10.106,-0.474
632013,0.0371105,18.042772,16.436106,15.643593,15.243268,14.979725,-99.9,10.352,-0.285
900855,0.0371098,19.025368,17.936981,17.36342,17.045662,16.740122,-99.9,9.463,-0.591
403182,0.0371094,19.469225,17.88372,17.097446,16.732868,16.525873,-99.9,9.898,-3.175
647147,0.0371084,19.084118,17.372265,16.585743,16.213665,15.941481,-99.9,10.046,-1.959
753976,0.0371084,19.643578,18.013397,17.18131,16.802742,16.611862,-99.9,9.707,-0.809
907777,0.037107,19.750147,18.113909,17.409105,17.0684,16.919664,-99.9,9.481,-0.351
642016,0.0371049,18.277529,16.40476,15.47287,15.018553,14.669451,-99.9,10.562,-1.207
640258,0.0371042,18.834803,17.05217,16.17859,15.7576885,15.425265,-99.9,10.194,-1.143
761574,0.0371033,20.340456,18.416574,17.614552,17.24551,16.948318,-99.9,9.479,-1.235
539784,0.0371019,17.11067,15.277495,14.447275,14.0417185,13.766007,-99.9,10.947,-1.465
548445,0.0371016,18.714823,16.989298,16.530527,16.208565,16.369026,-99.9,9.975,-0.214
548220,0.0370998,18.473654,16.72806,15.831347,15.376552,15.039076,-99.9,10.452,-0.5
12887,0.0370986,17.79889,16.331297,15.601018,15.236048,14.950872,-99.9,10.48,-0.115
849603,0.0370979,18.716446,16.993399,16.193884,15.827104,15.539439,-99.9,10.144,-0.771
758772,0.037097,17.581766,15.695597,14.943879,14.567166,14.339496,-99.9,10.778,-0.014
758773,0.0370959,19.520632,18.058607,17.352865,17.015413,16.76448,-99.9,9.527,-0.604
593512,0.0370942,17.435255,15.695184,15.013431,14.64345,14.445893,-99.9,10.612,0.34
637954,0.0370937,16.750189,14.994112,14.157794,13.732613,13.4341135,-99.9,11.085,0.273
761396,0.0370855,18.477821,16.648626,15.840971,15.483977,15.195672,-99.9,10.307,-2.824
761558,0.037082,19.716347,18.078419,17.28588,16.899988,16.594982,-99.9,9.71,-1.14
763057,0.0370811,19.475298,17.887629,17.22098,16.84169,16.775738,-99.9,9.567,-0.77
902339,0.0370791,17.882278,16.09838,15.238773,14.826631,14.51783,-99.9,10.72,-0.347
647314,0.0370707,18.915792,17.183807,16.324219,15.95543,15.639472,-99.9,10.192,-2.73
893264,0.0370686,17.332401,15.336793,14.607835,14.2057905,14.03749,-99.9,10.71,0.116
566374,0.0370671,19.141554,17.875288,17.05137,16.653608,16.311354,-99.9,9.811,-0.297
732710,0.0370627,18.493242,16.672049,15.885995,15.511979,15.179919,-99.9,10.271,-0.543
160749,0.0370611,19.182016,17.736979,16.920362,16.53409,16.275238,-99.9,9.908,-0.731
768883,0.0370608,18.05628,16.446278,15.639822,15.261856,14.997797,-99.9,10.45,-2.249
159564,0.037059,17.371424,15.312405,14.410446,13.983193,13.652083,-99.9,11.1,-1.478
704251,0.0370539,19.61416,18.425762,17.423565,17.017494,16.770365,-99.9,9.724,-1.501
608726,0.0370357,17.321918,15.426005,14.620389,14.222668,14.007709,-99.9,10.869,-1.876
900156,0.0370345,16.92261,15.361641,14.649511,14.280575,14.059799,-99.9,10.797,0.66
761233,0.0370333,18.388494,16.594234,15.799348,15.4315,15.165595,-99.9,10.282,-0.834
672160,0.0370331,18.77446,17.21211,16.42915,16.069914,15.782712,-99.9,10.06,-3.022
730909,0.0370324,17.111912,15.296593,14.46256,14.04846,13.744004,-99.9,10.886,-0.5
732749,0.0370321,19.676918,18.022764,17.30637,16.978376,16.751911,-99.9,9.568,-1.192
646789,0.0370257,19.368053,17.538603,16.812065,16.435709,16.08981,-99.9,9.767,-0.213
761553,0.0370247,18.912306,16.89089,16.085575,15.664751,15.41012,-99.9,10.152,-0.808
686707,0.0370181,16.44821,14.657799,13.810709,13.406724,13.16142,-99.9,11.205,-1.538
760907,0.0370128,18.516527,16.874268,16.119772,15.754814,15.498964,-99.9,10.082,0.132
159373,0.0370054,16.759962,14.8894415,14.014149,13.59269,13.278509,-99.9,11.119,-0.133
908414,0.0370044,18.074703,16.1743,15.356811,14.955573,14.701342,-99.9,10.446,-0.065
591872,0.0370035,18.022789,15.931835,15.064613,14.656347,14.364474,-99.9,10.762,-0.364
900006,0.0370025,17.544146,15.863719,15.070861,14.625964,14.31951,-99.9,10.811,0.663
335085,0.0370018,19.008566,16.743177,15.841767,15.386229,15.061428,-99.9,10.486,-0.611
647266,0.0370005,19.314249,17.509203,16.65782,16.24719,15.8702965,-99.9,10.078,-2.569
646369,0.0369998,18.887087,17.08937,16.227674,15.843202,15.546905,-99.9,10.241,-1.157
542713,0.036999,17.694532,16.41562,15.850025,15.53625,15.375239,-99.9,10.305,-0.069
760987,0.0369986,19.115566,17.144976,16.276924,15.872314,15.553771,-99.9,10.139,-1.026
900158,0.0369911,17.547142,16.046642,15.249257,14.860217,14.675641,-99.9,10.512,0.381
593800,0.0369844,18.693,15.783255,14.837468,14.429762,14.520806,-99.9,10.644,-1.246
159379,0.0369811,18.214468,16.691881,15.959246,15.588303,15.28332,-99.9,10.24,-0.247
639206,0.0369785,17.988222,16.345446,15.539891,15.156143,14.872878,-99.9,10.399,-1.123
29993,0.0369783,18.096489,16.24253,15.378307,14.943298,14.61388,-99.9,10.608,-1.207
848582,0.0369771,19.011368,17.385153,16.554537,16.204187,15.886782,-99.9,9.919,-0.993
847996,0.0369704,17.351768,15.908919,15.249264,14.877358,14.715452,-99.9,10.568,0.513
739061,0.036968,19.190887,17.401321,16.76055,16.452393,16.228765,-99.9,9.833,-0.595
159348,0.0369657,21.59666,18.481203,17.722298,17.307669,17.103579,-99.9,9.318,-0.881
646372,0.0369636,19.625278,18.320843,17.639126,17.25167,17.016907,-99.9,9.533,-0.585
645565,0.0369569,17.116928,15.378609,14.472225,14.00804,13.568599,-99.9,11.143,-0.697
638796,0.0369515,20.110508,18.625267,17.826376,17.509085,17.29891,-99.9,9.338,-1.905
784958,0.0369512,17.757114,15.883276,15.027217,14.613181,14.298468,-99.9,10.713,-1.047
647676,0.0369499,19.783997,18.428125,17.723322,17.359549,17.202726,-99.9,9.373,-0.96
551525,0.0369482,17.886274,16.303947,15.504414,15.107815,14.866421,-99.9,10.499,-1.146
640505,0.036948,19.519823,17.949072,17.157013,16.775906,16.588434,-99.9,9.65,-0.71
800290,0.0369461,17.930775,16.29624,15.482859,15.085197,14.811425,-99.9,10.454,-0.949
646273,0.0369443,19.432632,17.590256,16.775745,16.396616,16.12973,-99.9,9.963,-3.106
761593,0.0369424,19.404032,17.827204,17.108803,16.759987,16.498232,-99.9,9.552,-0.407
582459,0.0369417,18.727495,17.434526,16.701317,16.275543,15.960875,-99.9,10.064,-0.371
551217,0.0369412,18.261585,16.40148,15.562251,15.158179,14.857512,-99.9,10.467,-1.119
767116,0.0369352,18.75275,17.037289,16.243977,15.859013,15.548154,-99.9,10.201,-2.22
733585,0.0369319,16.884846,15.558461,14.987204,14.644256,14.456365,-99.9,10.567,0.401
548450,0.03693,16.338415,14.605113,13.960918,13.618811,13.528015,-99.9,11.08,0.481
761207,0.0369195,19.840012,18.258884,17.49301,17.119741,16.864496,-99.9,9.513,-0.97
739885,0.0369151,17.016264,15.803411,15.309897,15.008954,14.823234,-99.9,10.329,0.098
849343,0.0369148,18.626532,16.784735,15.86666,15.393517,15.011507,-99.9,10.472,0.129
848001,0.0369049,19.500822,17.352188,16.961908,16.794199,17.179337,-99.9,9.424,-0.252
849486,0.0369023,19.334164,18.234295,17.463242,17.14161,16.843414,-99.9,9.638,-2.209
856941,0.0369023,18.9275,17.40745,16.757431,16.455965,16.221594,-99.9,9.595,-0.138
672854,0.0369022,18.569134,16.866196,16.07728,15.68658,15.520085,-99.9,10.209,-2.489
847919,0.0369011,17.816301,16.580027,15.9838915,15.682148,15.481118,-99.9,10.151,-0.175
890984,0.0368986,19.109438,16.756594,15.842634,15.388528,15.06888,-99.9,10.443,0.061
160740,0.0368934,16.640047,14.337582,13.441011,12.971205,12.765896,-99.9,11.392,0.276
159844,0.0368934,19.23393,18.072617,17.607653,17.340965,17.120192,-99.9,9.408,-0.869
30017,0.0368897,19.500854,17.589056,16.96461,16.645824,16.281914,-99.9,9.727,-0.394
907779,0.0368894,18.851068,17.231709,16.477083,16.136007,15.959083,-99.9,9.918,-0.825
645841,0.0368844,17.652296,15.949957,15.184608,14.814432,14.547825,-99.9,10.497,-0.924
335116,0.0368834,17.9163,16.452847,15.828222,15.517108,15.437806,-99.9,10.073,0.273
783893,0.0368831,17.40266,15.6365185,14.8127165,14.40598,14.138078,-99.9,10.935,-1.187
760957,0.0368824,17.319164,14.98032,14.302806,14.015571,13.97291,-99.9,10.801,0.854
847851,0.0368823,18.864418,17.470877,16.701332,16.303434,16.052162,-99.9,9.798,-0.667
761561,0.0368822,19.704065,17.626465,16.84207,16.476105,16.177864,-99.9,9.814,-1.225
158926,0.0368797,18.807827,16.783865,15.955826,15.569731,15.280381,-99.9,10.283,-0.508
762382,0.0368785,16.355297,14.564726,13.72356,13.302772,13.009208,-99.9,11.313,0.302
736998,0.0368781,18.285439,17.249866,16.85622,16.658531,17.077822,-99.9,9.517,-0.185
159205,0.0368718,19.840574,18.13127,17.44936,17.089666,16.886955,-99.9,9.535,-0.7
761254,0.0368638,20.160044,18.678371,17.85958,17.488598,17.11865,-99.9,9.423,-1.613
646336,0.0368603,17.897898,16.060438,15.207359,14.800834,14.514741,-99.9,10.625,-1.508
595345,0.0368573,17.62142,15.952475,15.129174,14.72207,14.423908,-99.9,10.66,-1.195
403227,0.0368561,19.333956,17.688576,16.887123,16.473848,16.09519,-99.9,9.939,-0.439
686914,0.0368561,18.394144,16.857187,16.105362,15.7431345,15.488845,-99.9,10.136,-2.668
638765,0.0368531,19.519714,18.399153,17.577225,17.201807,16.946077,-99.9,9.675,-1.447
548360,0.0368496,18.15699,16.897318,16.438095,16.071974,15.806546,-99.9,10.006,-0.412
159888,0.0368461,18.729155,16.866716,16.00339,15.578381,15.271967,-99.9,10.327,-2.119
767952,0.0368459,17.595766,15.755344,14.904759,14.497563,14.182474,-99.9,10.764,-1.847
760905,0.0368444,18.44519,16.658556,15.85774,15.491842,15.239588,-99.9,10.212,-0.158
761589,0.0368419,17.885431,16.58356,15.974494,15.649768,15.429674,-99.9,10.109,0.028
739898,0.0368391,17.242634,15.603448,14.867553,14.487896,14.271213,-99.9,10.777,0.267
848294,0.0368352,16.728474,14.9197035,14.075362,13.660127,13.375825,-99.9,11.056,-1.859
900828,0.0368335,16.47459,15.137699,14.509939,14.170999,13.956508,-99.9,10.791,0.174
581866,0.0368289,17.584272,16.124329,15.382483,14.965934,14.713073,-99.9,10.708,-0.131
739184,0.0368288,16.140461,14.472097,13.79819,13.442832,13.2200575,-99.9,11.152,0.767
783819,0.0368286,19.77837,18.152721,17.276346,16.770458,16.470274,-99.9,9.877,-0.86
539742,0.036823,19.519846,18.338213,17.606098,17.20267,16.95844,-99.9,9.453,-0.723
